Token,Difficulty,Frequency_SUC,Length,FreqBlog,FreqTwitter
inspiration,1,0.9542425094393249,11,3.413132050434872,3.95361474169064
dörr,1,1.301029995663981,4,2.6190933306267423,3.3791241460703914
lodrät,3,0.6989700043360187,6,0.9030899869919434,1.462397997898956
golv,1,0.8450980400142567,4,2.551449997972875,3.2216749970707683
kåta,4,0.0,4,1.447158031342219,2.675778341674085
revidera,4,0.47712125471966244,8,1.2041199826559246,2.5477747053878224
minus,1,0.6020599913279623,5,2.484299839346786,3.452093249017731
simning,2,0.6020599913279623,7,1.9444826721501687,3.0141003215196203
löpning,2,0.47712125471966244,7,2.7916906490201177,3.8756977619802075
cykling,2,0.47712125471966244,7,2.4183012913197452,3.4107772333772095
bandy,2,0.7781512503836435,5,1.5051499783199058,3.255995726722402
träna,1,1.2041199826559246,5,1.919078092376074,3.921374295418474
pojkvän,1,0.0,7,3.4136349971985553,3.466274321789292
byggnadsplan,3,0.0,12,0.0,0.0
stadsplan,3,0.0,9,0.30102999566398114,1.6532125137753435
muff,3,0.0,4,1.1461280356782377,1.4771212547196624
testa,1,1.1760912590556811,5,0.0,4.3274815414022205
sitta,1,1.8750612633916997,5,2.110589710299249,4.502809349389041
gäng,2,0.9542425094393249,4,3.380392160057027,4.291280028591798
konsultuppdrag,3,0.0,14,0.6020599913279623,2.6884198220027105
skvallertidning,2,0.0,15,1.1139433523068367,1.7634279935629371
päls,2,1.041392685158225,4,2.5705429398818973,2.9211660506377384
gubbe,2,1.0791812460476247,5,2.6273658565927325,3.8297539189249745
katt,1,1.2552725051033058,4,3.0546130545568873,4.065542370519139
prova,1,0.7781512503836435,5,3.5909532351879854,4.037426497940623
djur,1,2.02530586526477,4,3.3565994357249704,4.104589527179371
kvällstidning,2,0.0,13,1.2304489213782739,2.8350561017201157
frekvens,1,0.7781512503836435,8,1.3979400086720375,2.7395723444500915
komplettera,1,0.8450980400142567,11,2.3180633349627615,3.0937717814987296
trevlig,1,1.3617278360175928,7,3.5268559871258742,4.531912994521573
värma,2,0.9542425094393249,5,2.396199347095736,3.2977605110991335
laddning,3,0.9030899869919434,8,2.130333768495006,2.999130541287371
tidsschema,2,0.0,10,0.8450980400142567,1.6334684555795864
eliminera,3,1.0,9,1.7481880270062005,2.371067862271736
visuell,3,0.47712125471966244,7,1.322219294733919,2.747411807886423
identitet,1,1.6812412373755872,9,2.3654879848908994,3.6364878963533647
affär,1,1.380211241711606,5,2.677606952720493,3.5697249492261585
missvisande,3,0.6989700043360187,11,1.6232492903979003,3.107209969647868
urval,3,1.1139433523068367,5,2.492760389026837,3.7007902213743464
lucia,2,0.0,5,2.1398790864012365,3.1723109685219537
luciatåg,2,0.0,8,1.57978359661681,2.7795964912578244
orka,2,0.8450980400142567,4,2.987666264926274,3.8338480495311478
rolig,1,1.3424226808222062,5,3.5290451707657686,4.347154310100594
arbetsuppgift,2,0.6989700043360187,13,1.3617278360175928,2.521138083704036
fotografera,2,0.47712125471966244,11,2.904715545278681,3.202215775801131
poesi,1,1.1760912590556811,5,2.1846914308175984,3.4742162640762553
högtid,2,0.30102999566398114,6,2.0530784434834195,3.0729847446279304
län,1,1.6232492903979003,3,2.4183012913197452,4.183554533618861
kvinnonamn,1,0.0,10,0.0,1.8388490907372552
begåvning,3,1.2041199826559246,9,1.5682017240669948,2.6532125137753435
slutligen,2,1.7993405494535815,9,2.744292983122676,3.1737688231366494
folkmassa,2,0.30102999566398114,9,1.1461280356782377,2.6414741105040993
köpare,1,1.041392685158225,6,1.968482948553935,2.7810369386211318
genomsyra,3,0.0,9,1.0,2.3159703454569174
grad,1,1.6127838567197355,4,2.558708570533166,3.588271706842329
paraply,2,0.6020599913279623,7,2.0791812460476247,3.156851901070011
golfklubba,2,0.0,10,0.6020599913279623,1.919078092376074
realisera,3,0.47712125471966244,9,1.447158031342219,2.2600713879850747
datasystem,2,0.47712125471966244,10,0.8450980400142567,2.2013971243204513
förpliktelse,3,0.47712125471966244,12,0.47712125471966244,1.322219294733919
trots,1,2.3654879848908994,5,3.211654400553182,4.712068570372348
kritisk,4,1.2787536009528289,7,2.363611979892144,3.7911290007272855
pergola,3,0.0,7,0.6020599913279623,1.0791812460476247
klä,1,0.6989700043360187,3,2.963787827345555,3.6647359685187046
skugga,2,1.380211241711606,6,2.6893088591236203,3.2789821168654427
grundläggande,2,2.0334237554869494,13,2.6473829701146196,3.4344092075874997
försvara,2,1.447158031342219,8,2.681241237375587,3.6681994841986616
behag,3,0.47712125471966244,5,1.447158031342219,2.392696953259666
kärlek,2,1.8325089127062362,6,3.627058464000989,4.4131823713296505
bildskapande,3,0.0,12,1.2787536009528289,1.2552725051033058
tillfälle,1,1.8195439355418683,9,3.1192558892779365,3.8462133638793867
fågel,1,1.2304489213782739,5,2.426511261364575,3.409933123331294
kvittra,2,0.0,7,1.301029995663981,2.3856062735983117
sorglig,2,0.30102999566398114,7,2.1398790864012365,3.3706980925755765
tema,2,1.2304489213782739,4,3.0648322197385736,4.056866753658312
fy,1,0.0,2,2.8195439355418683,4.099093359773099
knacka,2,0.30102999566398114,6,1.7993405494535815,2.91487181754005
uppståndelse,2,0.9542425094393249,12,1.7403626894942439,2.6283889300503116
starta,1,1.556302500767287,6,3.111934276332681,4.0741213059062975
utseende,2,1.556302500767287,8,2.9074113607745855,3.658011396657112
paj,1,0.0,3,2.4742162640762553,3.289811839117621
sallad,1,0.30102999566398114,6,3.1696744340588063,3.4948500216800937
tävling,2,1.0,7,3.526468512469477,3.970904498153783
uppmana,2,0.7781512503836435,7,2.0170333392987803,3.1085650237328344
trähus,1,0.0,6,0.8450980400142567,2.0681858617461617
fortkörning,2,0.0,11,1.1139433523068367,2.507855871695831
krascha,2,0.0,7,1.7923916894982537,2.6646419755561253
jävla,2,1.041392685158225,5,3.571825249040829,4.722954589816988
röja,4,0.8450980400142567,4,2.2227164711475833,2.736396502276642
skridskoåkning,2,0.0,14,1.3617278360175928,2.255272505103306
sportlov,1,0.0,8,1.9444826721501687,3.027349607774756
eloge,3,0.30102999566398114,5,2.064457989226918,3.088844562727004
intervall,3,0.6989700043360187,9,1.9542425094393248,2.5390760987927767
halvtimme,1,1.2552725051033058,9,2.8382192219076257,3.766040860381388
vittnesmål,3,0.6989700043360187,10,1.3979400086720375,2.967547976218862
säkert,2,2.2405492482825995,6,2.717670503002262,4.585844093045212
simglasögon,2,0.0,11,0.9030899869919434,1.380211241711606
beaktande,3,0.6020599913279623,9,1.2304489213782739,2.34439227368511
förändring,2,1.8692317197309762,10,2.9122220565324155,3.9732202468522337
landhöjning,3,0.0,11,0.30102999566398114,1.2041199826559246
anslå,3,0.30102999566398114,5,0.0,1.6020599913279623
snack,2,0.30102999566398114,5,2.671172842715083,3.9779521212014615
tärning,1,0.0,7,1.380211241711606,2.217483944213906
drivkraft,2,0.30102999566398114,9,2.045322978786657,3.118264726089479
gedigen,2,0.7781512503836435,7,1.7708520116421442,2.925312091499649
unik,1,1.2041199826559246,4,2.6232492903979003,3.7492724082984203
källmaterial,3,0.30102999566398114,12,0.30102999566398114,1.9731278535996983
skildra,4,0.8450980400142567,7,1.7481880270062005,2.8182258936139553
ren,1,1.7481880270062005,3,3.2180100429843628,4.073425056745981
oktober,1,1.8260748027008262,7,3.4273237863572468,4.350790547426457
bekväm,1,0.6020599913279623,6,2.633468455579586,3.2973227142053023
båt,1,1.5440680443502754,3,2.705007959333336,3.815511337362764
ö,1,1.0,1,2.700703717145019,4.02771646220899
strand,1,1.1760912590556811,6,2.5943925503754266,3.673481697073347
helt,1,2.740362689494243,4,4.5473931460684325,5.416615547168044
ögonbryn,1,0.8450980400142567,8,2.513217600067939,2.9735896234272565
höja,1,1.591064607026499,4,2.65991620006985,4.00774777800074
ju,1,2.9153998352122694,2,4.788938666415517,5.864959383243155
var,1,3.7965049515532954,3,5.211526334159595,5.96497720263442
varannan,1,1.1461280356782377,8,2.8382192219076257,3.6633239336282117
trädgård,1,1.2304489213782739,8,2.7902851640332416,3.5656117249020585
varken,2,1.9956351945975497,6,3.3348556896172914,4.1795805133954085
hund,1,1.7558748556724912,4,3.186108379813205,4.13065534902203
smaka,1,0.9542425094393249,5,2.870403905279027,3.287801729930226
fiskpinne,1,0.0,9,0.8450980400142567,1.57978359661681
husdjur,1,0.6989700043360187,7,2.320146286111054,3.010723865391773
jaga,1,0.8450980400142567,4,2.436162647040756,3.638189640190837
natt,1,1.724275869600789,4,3.277609214304091,4.302157695941015
liter,1,1.380211241711606,5,2.707570176097936,3.3771240423464555
jordbrukslandskap,3,0.0,17,0.0,1.0
söder,1,1.414973347970818,5,2.537819095073274,3.716003343634799
befattning,3,1.322219294733919,10,1.1139433523068367,2.093421685162235
kamrer,4,0.0,6,0.30102999566398114,1.447158031342219
misshandel,2,0.9542425094393249,10,2.3579348470004535,3.8837749613552575
detalj,2,1.1760912590556811,6,2.597695185925512,3.4679039465228
bud,1,1.1760912590556811,3,2.4593924877592306,3.4437322414015967
union,2,1.301029995663981,5,1.851258348719075,2.9122220565324155
stad,1,1.8061799739838869,4,3.231469590430681,4.42758347362526
pigg,2,0.9542425094393249,4,3.1906117978136046,3.7308629920464935
hälft,2,1.0,5,1.851258348719075,2.450249108319361
cykel,1,0.9542425094393249,5,2.8215135284047728,4.005995123054691
orientalisk,1,0.0,11,1.7075701760979363,1.9344984512435675
omfördela,3,0.30102999566398114,9,1.041392685158225,2.2576785748691846
manifestera,3,0.0,11,1.301029995663981,2.613841821876069
socialistisk,2,1.0,12,1.8633228601204557,2.7379873263334304
jämlikhet,2,0.9030899869919434,9,2.217483944213906,3.481155870828035
lyxhotell,2,0.0,9,1.5185139398778873,2.3996737214810375
badkläder,2,0.30102999566398114,9,1.8061799739838869,2.4712917110589383
dubbel,1,1.041392685158225,6,2.4668676203541096,3.5602653978627146
text,1,1.8325089127062362,4,3.313656346618031,4.696321434048464
trycka,1,1.1461280356782377,6,2.8549130223078554,3.821120323776823
revisor,2,0.47712125471966244,7,1.8976270912904412,2.9211660506377384
organisatorisk,3,0.7781512503836435,14,1.041392685158225,2.181843587944772
underteckna,2,0.0,11,0.9542425094393249,2.287801729930226
ansökan,2,1.6232492903979003,7,2.2741578492636796,3.6142642873587048
korrigera,3,0.47712125471966244,9,1.8129133566428552,2.9164539485499246
olycklig,2,1.1461280356782377,8,2.110589710299249,3.106530853822381
mjukna,3,0.30102999566398114,6,1.3979400086720375,1.7781512503836434
naken,1,1.3617278360175928,5,2.655138434811382,3.654369090975286
baklänges,1,0.9030899869919434,9,1.9822712330395682,3.304921161900891
kyrka,1,1.724275869600789,5,2.515873843711679,3.9133369259326227
arv,2,1.380211241711606,3,2.1903316981702914,3.321805483857539
status,2,1.4771212547196624,6,2.6937269489236466,3.7204074008031083
kvantitativ,3,0.8450980400142567,11,1.5051499783199058,2.2068258760318495
variant,1,1.322219294733919,7,3.0784568180532923,3.718418641829655
leverera,2,1.041392685158225,8,2.511883360978874,3.82210266864692
möbel,1,0.0,5,1.9777236052888476,2.555094448578319
guldkantad,3,0.0,10,0.0,1.3424226808222062
olja,1,1.6020599913279623,4,3.186956335465412,3.576110894120839
vinäger,1,0.47712125471966244,7,2.0969100130080562,2.6414741105040993
mörk,1,1.591064607026499,4,3.0941215958405612,3.586362223307865
motorcykel,1,0.0,10,1.9542425094393248,3.06781451116184
njuta,1,1.1760912590556811,5,3.3408405498123313,3.825036441221353
föreläsning,1,0.6020599913279623,11,2.644438589467838,4.104350519242735
härlig,1,1.1760912590556811,6,3.4429498695778613,4.181815014999474
avslutning,2,1.2787536009528289,10,2.5340261060561344,3.5813806887099866
gudstjänst,2,0.6989700043360187,10,1.716003343634799,3.236285277448028
bevara,2,1.322219294733919,6,2.3096301674258983,3.3176455432211585
gulmålad,3,0.0,8,0.0,0.0
falla,1,1.380211241711606,5,2.6730209071288957,3.649724185929522
dröja,1,1.301029995663981,5,2.436162647040756,3.3203540328176713
länge,1,2.342422680822206,5,3.513883185611092,4.982144545339492
storskalig,3,0.0,10,1.2552725051033058,2.56348108539441
hår,2,1.7075701760979363,3,1.57978359661681,4.102708054699874
bröst,1,1.1139433523068367,5,2.6074550232146683,3.147676324241098
vilka,1,2.296665190261531,5,3.4730488050885375,4.502399805007103
erfarenhet,2,1.8195439355418683,10,3.0008677215312267,4.133826214076393
utvecklingsprocess,3,0.0,18,0.6020599913279623,1.2552725051033058
australiensisk,1,0.30102999566398114,14,0.9030899869919434,2.0293837776852093
påsk,1,0.47712125471966244,4,2.7143297597452327,3.8924841793646876
varm,1,1.462397997898956,4,3.3850697763319344,4.007107382974056
tips,1,0.9030899869919434,4,3.4007106367732307,4.469144282483513
drog,2,1.851258348719075,4,3.3669829759778502,4.096214585346405
view,3,0.30102999566398114,4,2.5763413502057926,3.804275767129093
komplex,3,0.6989700043360187,7,1.9242792860618814,3.1458177144918276
julklapp,2,0.47712125471966244,8,3.147367107793786,4.060471192797678
central,1,1.7708520116421442,7,2.397940008672037,3.633771346082555
sport,1,1.1139433523068367,5,2.686636269262293,4.043872912391425
väga,1,0.8450980400142567,4,2.4409090820652173,3.1978316933289026
kilo,1,1.414973347970818,4,2.9943171526696366,3.586249638866042
diabetes,2,0.6020599913279623,8,2.683047038238849,3.15956719323362
släktskap,3,1.041392685158225,9,1.2552725051033058,2.2504200023088936
fika,1,0.30102999566398114,4,3.3956757852699355,3.981999714129878
general,2,0.6020599913279623,7,2.2479732663618064,3.555819683061191
slott,1,1.301029995663981,5,2.5224442335063197,3.5376931943673906
diskriminering,2,0.6989700043360187,14,2.2671717284030133,3.5698418994037615
uttryck,1,1.9912260756924949,7,2.6522463410033232,3.7595923086459746
religion,1,1.2787536009528289,8,2.775974331129369,3.8808135922807914
mormor,1,1.1139433523068367,6,3.2833012287035492,3.7780788619374546
farmor,1,1.2041199826559246,6,3.116275587580544,3.585235063365775
syssla,1,1.1760912590556811,6,2.0969100130080562,2.9831750720378127
förtjust,2,0.9542425094393249,8,2.5682017240669945,3.4726101975960444
kläder,1,1.7708520116421442,6,0.0,4.260667536990012
forma,4,0.9030899869919434,5,2.465382851448418,3.0119931146592567
regna,1,0.47712125471966244,5,2.5403294747908736,3.3932241163612966
årtionde,2,1.0,8,1.6434526764861872,2.57978359661681
bråttom,2,1.1461280356782377,7,2.636487896353365,3.482301767223442
motion,1,1.1760912590556811,6,2.6473829701146196,3.515873843711679
förtryck,2,0.8450980400142567,8,2.2741578492636796,3.5070458724273252
kalla,1,1.7323937598229684,5,3.17638069224327,4.345941960917179
destruktiv,3,0.30102999566398114,10,1.6020599913279623,2.660865478003869
statistisk,2,1.0,10,1.0791812460476247,2.5403294747908736
redovisa,2,1.301029995663981,8,2.103803720955957,3.2193225084193364
basket,2,0.47712125471966244,6,2.1139433523068365,3.324488233307656
innebandy,1,0.30102999566398114,9,2.359835482339888,3.4347285417797573
engelska,1,1.2041199826559246,8,2.952308009662125,4.105680462945808
matematik,1,1.380211241711606,9,2.2430380486862944,3.4121244061733167
färgad,2,0.7781512503836435,6,2.0293837776852093,2.577491799837225
stil,1,1.7558748556724912,4,3.2922560713564755,3.960613457647909
ting,2,1.4771212547196624,4,2.961421094066448,3.5075860397630105
klaviatur,3,0.0,9,0.9030899869919434,1.5682017240669948
hygien,1,0.30102999566398114,6,1.7323937598229684,2.7092699609758304
energihushållning,3,0.0,17,0.0,0.0
omsättning,3,1.462397997898956,10,1.785329835010767,3.129045059887958
tobak,1,1.041392685158225,5,2.0293837776852093,3.0899051114393976
folkomröstning,2,0.0,14,1.9912260756924949,3.4266738880213725
tilläggspension,2,0.0,15,0.0,0.0
kärnkraft,2,0.0,9,2.558708570533166,3.8199385693553953
bägare,2,0.0,6,1.5440680443502754,2.2922560713564755
förra,1,2.123851640967086,5,1.7323937598229684,4.735758537443738
efterträda,2,0.30102999566398114,10,0.9542425094393249,2.2988530764097064
infria,3,0.0,6,0.6020599913279623,2.2068258760318495
kompetent,3,0.9030899869919434,9,2.0899051114393976,3.2335037603411343
tränare,1,1.4771212547196624,7,2.503790683057181,3.832189461068513
sortera,1,0.6020599913279623,7,2.4014005407815437,3.3232521001716866
plagg,1,0.47712125471966244,5,2.925827574624742,3.0417873189717515
kjol,1,0.8450980400142567,4,2.847572659142112,3.20002926655377
blus,1,0.7781512503836435,4,2.442479769064448,2.5899496013257073
skjorta,1,1.1461280356782377,7,2.742725131304698,3.498448403173999
skrivsätt,3,0.0,9,0.47712125471966244,1.0791812460476247
funktionshindrad,2,0.0,16,0.30102999566398114,2.1958996524092336
sammanhang,1,1.9590413923210932,10,2.60422605308447,3.7088456380481785
tonåring,1,0.6020599913279623,8,2.469822015978163,3.488973524726508
veckopeng,2,0.0,9,1.5051499783199058,2.363611979892144
popcorn,2,0.0,7,2.6522463410033232,3.500236474825639
sammankalla,3,0.0,11,0.9030899869919434,1.301029995663981
representant,2,0.9542425094393249,12,2.181843587944772,3.2833012287035492
tillkalla,3,1.0,9,0.6989700043360187,1.8061799739838869
polis,1,1.6127838567197355,5,2.608526033577194,4.282848602834645
motivation,3,1.0791812460476247,10,2.638489256954637,3.3754807146185724
inlärningssätt,3,0.0,14,0.0,0.0
fördel,1,1.6901960800285134,6,2.8407332346118066,3.742096402303244
miljöskäl,3,0.0,9,0.7781512503836435,2.012837224705172
speciell,1,1.7708520116421442,8,3.057666103909829,3.7102020146553842
nötkött,1,0.6989700043360187,7,1.6901960800285134,2.6273658565927325
proposition,2,1.2552725051033058,11,1.6901960800285134,2.8215135284047728
